customer_id,category,type,company_name,consignee,branch,trade_name,tin,phone,email,website,franchisee,credit_limit,payment_term,transaction_limit,commision_sharing,shipping_mode,price_type,status,sec_no,sales_executive
0000000512,Corporate,Professional,"Heavenly Care Salon and Massage Inc.",,Main,"Heavenly Care Salon and Massage Inc.",,,lee_kisses@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000513,Corporate,Professional,"Le Massage",,Main,"Le Massage",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000514,Corporate,Professional,"Lovely Touch",,Main,"Lovely Touch",,"0916 4315877",lee_kisses@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000515,Corporate,Professional,"Luxury Spa",,Main,"Luxury Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000516,Corporate,Professional,"Melinda Javier",,Main,"Melinda Javier",,"0917 7885650",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000517,Corporate,Professional,"Simply 1 Spa",,Main,"Simply 1 Spa",,,simply1spa@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000518,Corporate,Professional,"Skin Spa Clarins",,Main,"Skin Spa Clarins",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000519,Corporate,Professional,"Su Casa Service Spa",,Main,"Su Casa Service Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000520,Corporate,Professional,"Talk of the Town",,Main,"Talk of the Town",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000521,Corporate,Professional,"The Island Spa",,Main,"The Island Spa",,"0922 8152787",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000522,Corporate,Professional,"The Lotus Spa",,Main,"The Lotus Spa",,"0918 9085672 / 0917 5409245",,thelotusmymassageplace@facebook,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000523,Corporate,Professional,"The Suriya Spa",,Main,"The Suriya Spa",,,frontera@suriyaspa.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000524,Corporate,Professional,"Tocarre Spa",,Main,"Tocarre Spa",,,,www.tocarrespa.com.ph,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000525,Corporate,Professional,"Touch of Hands",,Main,"Touch of Hands",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000526,Corporate,Professional,"Vanity Room",,Main,"Vanity Room",,,tinadayanhirang@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000527,Corporate,Professional,"Village Spa",,Main,"Village Spa",,,leannkuan@gmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000528,Corporate,Professional,"Yuveyn Spa",,Main,"Yuveyn Spa",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000529,Corporate,Professional,"Zen Asia Massage",,Main,"Zen Asia Massage",,"0917 8258225",inquiry@zenasiaspa.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000530,Corporate,Professional,SpaDeMaria,,Main,SpaDeMaria,,"0939 4433578",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000531,Corporate,Professional,"Juliet Herrera",,Main,"Juliet Herrera",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000532,Corporate,Professional,"Allan Dela Cruz",,Main,"Allan Dela Cruz",,"0915 8043833",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000533,Corporate,Professional,"Raquel Bautista",,Main,"Raquel Bautista",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000534,Corporate,Professional,"Iya Yotokko",,Main,"Iya Yotokko",,"0917 5251971",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000535,Corporate,Professional,"Clinic Clarens",,Main,"Clinic Clarens",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000536,Corporate,Professional,"Julie Gamboa",,Main,"Julie Gamboa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000537,Corporate,Professional,"Sherbeth Ranay",,Main,"Sherbeth Ranay",,"0917 8031807",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000538,Corporate,Professional,"Amalia Benigay",,Main,"Amalia Benigay",,"0921 7332593",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000539,Corporate,Professional,"Margaux Romero",,Main,"Margaux Romero",,"0917 5213577",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000540,Corporate,Professional,"Elena Ong",,Main,"Elena Ong",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000541,Corporate,Professional,"Kate Kho",,Main,"Kate Kho",,"0917 5310131",k8_kho@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000542,Corporate,Professional,"Top Brand Awards & Business Expo",,Main,"Top Brand Awards & Business Expo",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000543,Corporate,Professional,"Eika Castaneda",,Main,"Eika Castaneda",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000544,Corporate,Professional,"Ana Viray",,Main,"Ana Viray",,"0917 6214277",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000545,Corporate,Professional,"Cecilia Garcia",,Main,"Cecilia Garcia",,"0917 5324368",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000546,Corporate,Professional,"Jean Padilla",,Main,"Jean Padilla",,"0917 5456770",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000547,Corporate,Professional,"Letty Vibar",,Main,"Letty Vibar",,"0915 9095596",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000548,Corporate,Professional,"Vina Tan",,Main,"Vina Tan",,"0917 5080883",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000549,Corporate,Professional,"Catherine Diploma",,Main,"Catherine Diploma",,"0928 5049392",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000550,Corporate,Professional,"Dra. Luisa Cruz",,Main,"Dra. Luisa Cruz",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000551,Corporate,Professional,"Melinda Pader",,Main,"Melinda Pader",,"0917 5115155",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000552,Corporate,Professional,"Jessica Lace",,Main,"Jessica Lace",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000553,Corporate,Professional,"Validosa Salon Head Office",,Main,"Validosa Salon Head Office",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000554,Corporate,Professional,"Salon De Brillantes",,Main,"Salon De Brillantes",,,bm_marekting.ph09@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000555,Corporate,Professional,"GNV Facial & body care",,Main,"GNV Facial & body care",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000556,Corporate,Professional,"Queenn esther salon",,Main,"Queenn esther salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000557,Corporate,Professional,"Ynonah salon",,Main,"Ynonah salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000558,Corporate,Professional,"K. beau salon and spa",,Main,"K. beau salon and spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000559,Corporate,Professional,"Kikay Salon",,Main,"Kikay Salon",,"0917 8508464",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000560,Corporate,Professional,"kookoo spa",,Main,"kookoo spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000561,Corporate,Professional,"Jun Bernardo Salon",,Main,"Jun Bernardo Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000562,Corporate,Professional,"Infina Massage & spa",,Main,"Infina Massage & spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000563,Corporate,Professional,"memese spa and wellness",,Main,"memese spa and wellness",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000564,Corporate,Professional,"Rikki Esiquel salon",,Main,"Rikki Esiquel salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000565,Corporate,Professional,"Spa de bea",,Main,"Spa de bea",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000566,Corporate,Professional,"Belizima Salon",No,Main,"Belizima Salon",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000567,Corporate,Professional,"Change by nap salon",,Main,"Change by nap salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000568,Corporate,Professional,"Essential glow facial",,Main,"Essential glow facial",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000569,Corporate,Professional,"fashionista salon",,Main,"fashionista salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000570,Corporate,Professional,"Golden Jigs salon",,Main,"Golden Jigs salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000571,Corporate,Professional,"Horizon salon",,Main,"Horizon salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000572,Corporate,Professional,"fashionline salon",,Main,"fashionline salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000573,Corporate,Professional,"hair at work",,Main,"hair at work",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000574,Corporate,Professional,"Head Turner",,Main,"Head Turner",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000575,Corporate,Professional,"Laurier Salon",No,Main,"Laurier Salon",,774-0655,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000576,Corporate,Professional,"Redwood spa",,Main,"Redwood spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000577,Corporate,Professional,"Royal Garden Spa",No,Main,"Royal Garden Spa",,514-5217,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000578,Corporate,Professional,"Ruby Paul salon",,Main,"Ruby Paul salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000579,Corporate,Professional,"Splended salon",,Main,"Splended salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000580,Corporate,Professional,"White spa",,Main,"White spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000581,Corporate,Professional,"Xtenso salon",,Main,"Xtenso salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000582,Corporate,Professional,"B H E salon",,Main,"B H E salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000583,Corporate,Professional,"Citrine salon",,Main,"Citrine salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000584,Corporate,Professional,"Refresh salon",No,Main,"Refresh salon",,215-7303,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000585,Corporate,Professional,"Allure Salon & Day Spa",No,Main,"Allure Salon & Day Spa",,"9222 333381",alluredayspa@ymail.com,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000586,Corporate,Professional,"Ancheelovia Salon",,Main,"Ancheelovia Salon",,"0916 459427",anamaria0204@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000587,Corporate,Professional,"Muscle Worx Gym,Facial Care & Spa",,Main,"Muscle Worx Gym,Facial Care & Spa",,"0916 2749191",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000588,Corporate,Professional,"MGC Veranda",No,Main,"Spa De Veranda",,,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000589,Corporate,Professional,"Top 2 toe salon",,Main,"Top 2 toe salon",,"0948 4792248",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000590,Corporate,Professional,"tsubaki salon",,Main,"tsubaki salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000591,Corporate,Professional,"Antonios salon",,Main,"Antonios salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000592,Corporate,Professional,"Executive salon",,Main,"Executive salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000593,Corporate,Professional,"Headstart salon",,Main,"Headstart salon",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000594,Corporate,Professional,"Perfect grooming salon and spa",,Main,"Perfect grooming salon and spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000595,Corporate,Professional,"Nesti Salon",No,Main,"Nesti Salon",,"0916 4848450",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000596,Corporate,Professional,"Hairchitec Salon",No,Main,"Hairchetic Salon",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000597,Corporate,Professional,"Leciel Spa Services and Marketing",No,Main,"Nails & Beyond",,,,,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000598,Corporate,Professional,"Hair Fix New Style Salon",,Main,"Hair Fix New Style Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000599,Corporate,Professional,"Relax N Wax Nails and Body Spa Salon",No,Main,"formerly Excellent Choice",,"0923 3239325",,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000600,Corporate,Professional,"Rico Ignacio Salon",,Main,"Rico Ignacio Salon",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000601,Corporate,Professional,"Erika Nail Station",No,Main,"Erika Nail Station",,"0919 4133942",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000602,Corporate,Professional,"Surangle Salon",,Main,"Surangle Salon",,"0947 8621472",mitz_flores@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000603,Corporate,Professional,"Symetrique Ageless Slim & Beauty Salon",,Main,"Symetrique Ageless Slim & Beauty Salon",,"0917 8510331",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000604,Corporate,Professional,"16th Avenue Salon & Spa",,Main,"16th Avenue Salon & Spa",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000605,Corporate,Professional,"Nail & Teas",,Main,"Nail & Teas",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000606,Corporate,Professional,"Kabibe Salon",No,Main,"Kabibe Salon",,"0917 8717756",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000607,Corporate,Professional,"Seiya Salon & Spa",No,Main,"Seiya Salon & Spa",,"0935 5107397",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000608,Corporate,Professional,"Samonte Clinic (Aesthetic Concepts)",No,Main,"Samonte Spa",,951-0969,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000609,Corporate,Professional,"Ladanica Beauty Center and Boutique",,Main,"Ladanica Beauty Center and Boutique",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000610,Corporate,Professional,"Jayland Salon",,Main,"Jayland Salon",,"0949 6542901",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000611,Corporate,Professional,"Californian Beau The Medical Spa",,Main,"Californian Beau The Medical Spa",,"0915 4016106",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000612,Corporate,Professional,"Le Vive Salon",,Main,"Le Vive Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000613,Corporate,Professional,"Style Artica Salon",No,Main,"Style Artica Salon",,"0922 8233014",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000614,Corporate,Professional,"Heavenly Green Spa",,Main,"Heavenly Green Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000615,Corporate,Professional,"Fashion Line Salon",,Main,"Fashion Line Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000616,Corporate,Professional,"Azuela Salon",,Main,"Azuela Salon",,"0939 7273595",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000617,Corporate,Professional,"Nailcessity Hand Foot & Body Spa",,Main,"Nailcessity Hand Foot & Body Spa",,"0915 8777699",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000618,Corporate,Professional,"Skin Central",,Main,"Skin Central",,"0915 4474000",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000619,Corporate,Professional,"Derm Asia Skin Care Center",,Main,"Derm Asia Skin Care Center",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000620,Corporate,Professional,"Kaunis Spa",,Main,"Kaunis Spa",,"0917 8489951",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000621,Corporate,Professional,"Nail Fairy Spa",,Main,"Nail Fairy Spa",,"0917 8370718 / 0923 5888742",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000622,Corporate,Professional,"Chic Nails Hands and Foot Body Spa",,Main,"Chic Nails Hands and Foot Body Spa",,"0928 5544305",chicnails&spa.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000623,Corporate,Professional,"Headtone Salon",,Main,"Headtone Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000624,Corporate,Professional,"Cosmo Nail",,Main,"Cosmo Nail",,,joyce_0911@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000625,Corporate,Professional,"Come & Comfort Spa",,Main,"Come & Comfort Spa",,"0917 8500718",coc_spa@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000626,Corporate,Professional,"Hair Jobs Salon",,Main,"Hair Jobs Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000627,Corporate,Professional,"MAC Nail and Body Spa",No,Main,"MAC Nail Spa",,"0917 8030826",macnailspa@gmail.com,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000628,Corporate,Professional,"Arm Skin Essentials ( Matulac Medical Clinic )",,Main,"Arm Skin Essentials ( Matulac Medical Clinic )",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000629,Corporate,Professional,"5JS Salon",,Main,"5JS Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000630,Corporate,Professional,"Be Our Guest Spa",,Main,"Be Our Guest Spa",,"0920 6262731",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000631,Corporate,Professional,"Doorstep Spa",No,Main,"Doorstep Spa",,"0917 5770579",,,No,No,"30 days",,,"pick up",Professional,Active,---,---
0000000632,Corporate,Professional,"Into Skin Wellness & Spa",,Main,"Into Skin Wellness & Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000633,Corporate,Professional,"Natural Spa & Profile Salon",,Main,"Natural Spa & Profile Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000634,Corporate,Professional,"Haircials Salon",,Main,"Haircials Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000635,Corporate,Professional,"Etiquette Salon & Spa",,Main,"Etiquette Salon & Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000636,Corporate,Professional,"Marquee Salon",,Main,"Marquee Salon",,"0919 8217605",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000637,Corporate,Professional,"Cris Salon",,Main,"Cris Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000638,Corporate,Professional,"F Salon & Body Spa",,Kamuning,"F Salon & Body Spa",,"0918 9367533",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000639,Corporate,Professional,"F Salon & Body Spa",,Ortigas,"F Salon & Body Spa",,,,,yes,no,COD,,,"Walk- In",Professional,Active,---,---
0000000640,Corporate,Professional,"Bellisimo Salon",,Main,"Bellisimo Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000641,Corporate,Professional,"Azta Urban",,Main,"Azta Urban",,"0917 5868783",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000642,Corporate,Professional,"RJ salon",,Main,"RJ salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000643,Corporate,Professional,"Ross Pilotin Salon",No,Main,"Ross Pilotin Salon",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000644,Corporate,Professional,"Salon Canali",No,Main,"Salon Canali",,442-9293,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000645,Corporate,Professional,"Salon Clidoro",,Main,"Salon Clidoro",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000646,Corporate,Professional,"Salon De Sentro",,Main,"Salon De Sentro",,"0918 5148623",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000647,Corporate,Professional,"Skin Clinique",No,Main,"Skin Clinique",,"0922 8606636",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000648,Corporate,Professional,"Status Salon",,Main,"Status Salon",,"0916 5305170",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000649,Corporate,Professional,"DVISAGE International Corporation",No,"Robinsons Galleria","Status Salon",229-118-579-000,634-3385,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000650,Corporate,Professional,"Benefits Salon",,"Eastwood Citywalk","Benefits Salon",,"0917 8857288",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000651,Corporate,Professional,"Studio 8 salon",,Main,"Studio 8 salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000652,Corporate,Professional,"Studio One salon",,Main,"Studio One salon",,"0917 5365660",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000653,Corporate,Professional,"Bhoy Navarette salon",No,Main,"Bhoy Navarette salon",,584-6016,,,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000654,Corporate,Professional,"Comprehensive Dermatology",,Main,"Comprehensive Dermatology",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000655,Corporate,Professional,"Glamazon Salon",No,Main,"Glamazon Salon",200-671-180-001,3864867,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000656,Corporate,Professional,"Royal Spa",,Main,"Royal Spa",,"0922 8655005",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000657,Corporate,Professional,"DLF Posh Nails",,Main,"DLF Posh Nails",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000658,Corporate,Professional,"Eagle Rock Dialysis & Wellness Center",,Main,"Eagle Rock Dialysis & Wellness Center",,"0915 7021206",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000659,Corporate,Professional,"Elegant secret",,Main,"Elegant secret",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000660,Corporate,Professional,"Em salon",,Main,"Em salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000661,Corporate,Professional,"Fabee Salon",No,Main,"Fabee Salon",,"0917 8361276",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000662,Corporate,Professional,Hairliners,,Main,Hairliners,,"0917 6206669",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000663,Corporate,Professional,Hairliners,,Paranaque,Hairliners,,,,,yes,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000664,Corporate,Professional,"I-cut salon",No,Main,"I Cut Salon",,"0917 5343732",,,No,No,COD,,,"In- House Delivery",Professional,Active,---,---
0000000665,Corporate,Professional,"Studio 16 Salon and Spa",No,Main,"Studio 16 Salon",,"0929 6174651",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000666,Corporate,Professional,"Jarlls Salon",,Main,"Jarlls Salon",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000667,Corporate,Professional,"La Danica Beauty center",,Main,"La Danica Beauty center",,"0922 8103348",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000668,Corporate,Professional,"Marguax Essential Beauty",,Main,"Marguax Essential Beauty",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000669,Corporate,Professional,"COMPANIA DE LSL INC.",No,Main,"Menage Salon",,"0922 9028521",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000670,Corporate,Professional,"COMPANIA DE LSL INC.",No,Manhattan,"Menage Salon",,"0922 9028521",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000671,Corporate,Professional,Nails.Glow,Yes,Main,Nails.Glow,,"0922 8829793",,,No,No,COD,,,"Walk- In",JUL2014PROMO,Active,---,---
0000000672,Corporate,Professional,Nails.Glow,,Pag-Asa,Nails.Glow,,"0922 8624576",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000673,Corporate,Professional,Nails.Glow,,"Tandang Sora",Nails.Glow,,"0922 8624576",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000674,Corporate,Professional,Nails.Glow,,Munoz,Nails.Glow,,"0922 8268438",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000675,Corporate,Professional,Nails.Glow,,Malate,Nails.Glow,,"0922 7545958",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000676,Corporate,Professional,Nails.Glow,,Paranaque,Nails.Glow,,"0922 8726583",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000677,Corporate,Professional,Nails.Glow,,Sampaloc,Nails.Glow,,"0922 8042227",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000678,Corporate,Professional,Nails.Glow,,Caloocan,Nails.Glow,,"0923 7307044",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000679,Corporate,Professional,"Nails & Teas",No,Main,"Nails & Teas",,09178900874,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000680,Corporate,Professional,"Pimp My Nails",No,Main,"Pimp My Nails",,"0917 5575919",micaramos8@yahoo.com,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000681,Corporate,Professional,"Prime Salon",No,Main,"Prime Salon",,"0917 8821967",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000682,Corporate,Professional,"Salon de Pag-asa",,Main,"Salon de Pag-asa",,"0920 5349553",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000683,Corporate,Professional,"Salon de Panay",,Main,"Salon de Panay",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000684,Corporate,Professional,"Salon De Royale",,Main,"Salon De Royale",,"0917 5381462",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000685,Corporate,Professional,"Salon Infiniti Barbershop & Salon",,Main,"Salon Infiniti Barbershop & Salon",,"0920 9097594",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000686,Corporate,Professional,"Sir George Salon by Mary Pauline",,Main,"Sir George Salon by Mary Pauline",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000687,Corporate,Professional,"Soiree Salon and Spa",No,Main,"Soiree Salon and Spa",,9118772,soireesalonandspa@yahoo.com,http://soireesalonandspa.multiply.com/,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000688,Corporate,Professional,"The Nail Fairy and Day Spa",,Main,"The Nail Fairy and Day Spa",,"09178370718  09235888742",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000689,Corporate,Professional,"The Oriental Hair Salon",,Main,"The Oriental Hair Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000690,Corporate,Professional,"The Splendor Spa",,Main,"The Splendor Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000691,Corporate,Professional,"Urban Escape Day Spa",,Main,"Urban Escape Day Spa",,,cegarcia1027@gmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000692,Corporate,Professional,"Vanity Clinic",,Main,"Vanity Clinic",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000693,Corporate,Professional,"Xtrim Salon",,Main,"Xtrim Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000694,Corporate,Professional,"Yazuragi Wellness Center",,Main,"Yazuragi Wellness Center",,"0916 2337023/  0910 2528449",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
